Sample Label,Zircon number,Stratigraphic position,Stratigraphic level,Method,Age,Error 2s
TVV-04,TVV-04_1,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.6,0.3
TVV-04,TVV-04_2,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,963.9,8.4
TVV-04,TVV-04_3,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,232.2,2.2
TVV-04,TVV-04_5,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,79.4,1.2
TVV-04,TVV-04_6,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.6,0.3
TVV-04,TVV-04_7,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,88.9,1.4
TVV-04,TVV-04_8,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,12.8,0.2
TVV-04,TVV-04_9,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,33.7,0.5
TVV-04,TVV-04_10,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,468.9,14.5
TVV-04,TVV-04_11,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,78.6,1.1
TVV-04,TVV-04_12,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,1128.1,12.3
TVV-04,TVV-04_13,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,2663.0,48.0
TVV-04,TVV-04_14,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,1596.0,56.0
TVV-04,TVV-04_15,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,190.4,1.9
TVV-04,TVV-04_16,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.2,0.3
TVV-04,TVV-04_17,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,1844.0,38.0
TVV-04,TVV-04_18,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,14.7,0.4
TVV-04,TVV-04_19,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,2086.0,51.0
TVV-04,TVV-04_20,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,162.1,1.4
TVV-04,TVV-04_21,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,35.6,0.5
TVV-04,TVV-04_22,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,17.4,0.4
TVV-04,TVV-04_23,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,220.7,2.0
TVV-04,TVV-04_24,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,541.4,9.6
TVV-04,TVV-04_25,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.3,0.3
TVV-04,TVV-04_26,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,1122.5,16.3
TVV-04,TVV-04_27,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,1062.3,13.8
TVV-04,TVV-04_28,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,82.5,1.0
TVV-04,TVV-04_30,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,14.7,0.2
TVV-04,TVV-04_31,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,20.1,0.3
TVV-04,TVV-04_32,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,25.4,0.5
TVV-04,TVV-04_33,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,12.9,0.2
TVV-04,TVV-04_34,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,48.7,1.7
TVV-04,TVV-04_35,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,2011.0,42.0
TVV-04,TVV-04_36,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,227.7,2.6
TVV-04,TVV-04_37,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,78.4,0.9
TVV-04,TVV-04_38,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.9,0.5
TVV-04,TVV-04_39,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,24.2,0.6
TVV-04,TVV-04_40,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,83.4,1.1
TVV-04,TVV-04_41,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,283.6,2.7
TVV-04,TVV-04_42,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,810.9,20.5
TVV-04,TVV-04_43,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,75.4,1.1
TVV-04,TVV-04_44,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,132.4,1.7
TVV-04,TVV-04_45,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,187.0,2.3
TVV-04,TVV-04_46,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,1975.0,48.0
TVV-04,TVV-04_47,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,16.4,0.6
TVV-04,TVV-04_48,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,33.4,0.5
TVV-04,TVV-04_49,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,444.5,7.4
TVV-04,TVV-04_50,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,1433.0,34.0
TVV-04,TVV-04_51,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,1085.0,17.3
TVV-04,TVV-04_53,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,14.8,0.5
TVV-04,TVV-04_54,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,194.3,2.3
TVV-04,TVV-04_55,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,1316.7,13.2
TVV-04,TVV-04_56,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,40.9,0.6
TVV-04,TVV-04_57,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,257.1,8.1
TVV-04,TVV-04_58,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.8,0.3
TVV-04,TVV-04_59,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,12.9,0.2
TVV-04,TVV-04_60,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,81.4,1.2
TVV-04,TVV-04_61,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,235.3,3.8
TVV-04,TVV-04_62,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,805.0,35.1
TVV-04,TVV-04_63,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,1509.0,53.0
TVV-04,TVV-04_64,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.7,0.3
TVV-04,TVV-04_65,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,41.4,0.7
TVV-04,TVV-04_66,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,22.3,0.4
TVV-04,TVV-04_67,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,963.7,10.1
TVV-04,TVV-04_68,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,33.2,0.8
TVV-04,TVV-04_69,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.3,0.2
TVV-04,TVV-04_70,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,76.2,1.0
TVV-04,TVV-04_71,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,671.4,12.0
TVV-04,TVV-04_72,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,47.7,1.3
TVV-04,TVV-04_73,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,19.6,0.3
TVV-04,TVV-04_74,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,274.0,4.2
TVV-04,TVV-04_75,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.0,0.2
TVV-04,TVV-04_76,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,463.2,5.5
TVV-04,TVV-04_77,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,40.6,0.6
TVV-04,TVV-04_78,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,16.4,0.5
TVV-04,TVV-04_79,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,904.9,10.6
TVV-04,TVV-04_80,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.8,0.2
TVV-04,TVV-04_82,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,496.0,5.8
TVV-04,TVV-04_83,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,27.7,1.0
TVV-04,TVV-04_84,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,36.1,0.6
TVV-04,TVV-04_85,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,1411.0,63.0
TVV-04,TVV-04_86,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,234.6,2.9
TVV-04,TVV-04_87,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,887.6,12.9
TVV-04,TVV-04_88,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,974.4,10.6
TVV-04,TVV-04_89,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,40.2,1.1
TVV-04,TVV-04_90,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,225.1,2.5
TVV-04,TVV-04_91,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,1025.3,12.0
TVV-04,TVV-04_92,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,959.8,9.0
TVV-04,TVV-04_93,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,215.1,2.0
TVV-04,TVV-04_94,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,14.1,0.3
TVV-04,TVV-04_95,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,12.9,0.4
TVV-04,TVV-04_96,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,167.2,2.1
TVV-04,TVV-04_97,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,18.2,0.2
TVV-04,TVV-04_98,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,16.6,0.3
TVV-04,TVV-04_99,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,848.5,13.5
TVV-04,TVV-04_100,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,13.1,0.1
TVV-04,TVV-04_101,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,70.4,1.1
TVV-04,TVV-04_102,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,296.5,6.2
TVV-04,TVV-04_104,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,40.1,0.7
TVV-04,TVV-04_105,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,228.6,2.6
TVV-04,TVV-04_106,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,183.0,1.8
TVV-04,TVV-04_108,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,1424.0,47.0
TVV-04,TVV-04_109,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,66.9,0.9
TVV-04,TVV-04_110,474.0,StL_7_Bed set below Cerbatana Conglomerate,Zr-U-Pb,81.7,2.0
LV8,LV8-1,557.4,StL 9_Monkey Beds,ZFT,12.67,9.6
LV8,LV8-2,557.4,StL 9_Monkey Beds,ZFT,41.88,16.6
LV8,LV8-3,557.4,StL 9_Monkey Beds,ZFT,10.36,6.2
LV8,LV8-4,557.4,StL 9_Monkey Beds,ZFT,23.64,12.0
LV8,LV8-5,557.4,StL 9_Monkey Beds,ZFT,8.55,6.5
LV8,LV8-6,557.4,StL 9_Monkey Beds,ZFT,8.82,6.7
LV8,LV8-7,557.4,StL 9_Monkey Beds,ZFT,32,20.6
LV8,LV8-8,557.4,StL 9_Monkey Beds,ZFT,35.07,18.9
LV8,LV8-9,557.4,StL 9_Monkey Beds,ZFT,28.54,11.9
LV8,LV8-10,557.4,StL 9_Monkey Beds,ZFT,13.43,7.5
LV8,LV8-11,557.4,StL 9_Monkey Beds,ZFT,14.18,13.0
LV8,LV8-12,557.4,StL 9_Monkey Beds,ZFT,15.2,7.8
LV8,LV8-13,557.4,StL 9_Monkey Beds,ZFT,17.29,7.6
LV8,LV8-14,557.4,StL 9_Monkey Beds,ZFT,25.33,9.8
LV8,LV8-15,557.4,StL 9_Monkey Beds,ZFT,12.16,14.4
LV8,LV8-16,557.4,StL 9_Monkey Beds,ZFT,10.13,8.3
LV8,LV8-17,557.4,StL 9_Monkey Beds,ZFT,10.43,5.1
LV8,LV8-18,557.4,StL 9_Monkey Beds,ZFT,12.67,9.6
LV8,LV8-19,557.4,StL 9_Monkey Beds,ZFT,12.16,8.3
LV8,LV8-20,557.4,StL 9_Monkey Beds,ZFT,13.68,11.0
LV8,LV8-21,557.4,StL 9_Monkey Beds,ZFT,30.95,11.9
LV8,LV8-22,557.4,StL 9_Monkey Beds,ZFT,17.18,12.0
LV8,LV8-23,557.4,StL 9_Monkey Beds,ZFT,13.68,11.0
LV8,LV8-24,557.4,StL 9_Monkey Beds,ZFT,8.98,5.7
LV8,LV8-25,557.4,StL 9_Monkey Beds,ZFT,16.37,10.9
LV8,LV8-26,557.4,StL 9_Monkey Beds,ZFT,13.03,12.7
LV8,LV8-27,557.4,StL 9_Monkey Beds,ZFT,23.88,13.7
LV8,LV8-28,557.4,StL 9_Monkey Beds,ZFT,19,21.7
LV8,LV8-29,557.4,StL 9_Monkey Beds,ZFT,15.72,10.1
LV8,LV8-30,557.4,StL 9_Monkey Beds,ZFT,14.76,8.8
LV8,LV8-31,557.4,StL 9_Monkey Beds,ZFT,8.29,6.3
LV8,LV8-32,557.4,StL 9_Monkey Beds,ZFT,11.53,5.8
LV8,LV8-33,557.4,StL 9_Monkey Beds,ZFT,15.72,5.9
LV8,LV8-34,557.4,StL 9_Monkey Beds,ZFT,10.13,6.1
LV8,LV8-35,557.4,StL 9_Monkey Beds,ZFT,9.01,7.3
LV8,LV8-36,557.4,StL 9_Monkey Beds,ZFT,10.94,8.5
KS4,KS4-1,580.0,StL 10_Bed set above Monkey Beds,ZFT,15.23,9.7
KS4,KS4-2,580.0,StL 10_Bed set above Monkey Beds,ZFT,8.12,9.2
KS4,KS4-3,580.0,StL 10_Bed set above Monkey Beds,ZFT,13.88,6.1
KS4,KS4-4,580.0,StL 10_Bed set above Monkey Beds,ZFT,13.92,6.0
KS4,KS4-5,580.0,StL 10_Bed set above Monkey Beds,ZFT,10.66,9.4
KS4,KS4-6,580.0,StL 10_Bed set above Monkey Beds,ZFT,85.02,40.8
KS4,KS4-7,580.0,StL 10_Bed set above Monkey Beds,ZFT,19.03,10.9
KS4,KS4-8,580.0,StL 10_Bed set above Monkey Beds,ZFT,12.82,7.7
KS4,KS4-9,580.0,StL 10_Bed set above Monkey Beds,ZFT,15.4,5.7
KS4,KS4-10,580.0,StL 10_Bed set above Monkey Beds,ZFT,180.2,113.1
KS4,KS4-11,580.0,StL 10_Bed set above Monkey Beds,ZFT,30.46,17.7
KS4,KS4-12,580.0,StL 10_Bed set above Monkey Beds,ZFT,4.74,3.9
KS4,KS4-13,580.0,StL 10_Bed set above Monkey Beds,ZFT,15.23,7.8
KS4,KS4-14,580.0,StL 10_Bed set above Monkey Beds,ZFT,14.87,8.0
KS4,KS4-15,580.0,StL 10_Bed set above Monkey Beds,ZFT,121.82,66.6
KS4,KS4-16,580.0,StL 10_Bed set above Monkey Beds,ZFT,49.61,16.3
KS4,KS4-17,580.0,StL 10_Bed set above Monkey Beds,ZFT,14.38,8.5
KS4,KS4-18,580.0,StL 10_Bed set above Monkey Beds,ZFT,16.24,14.3
KS4,KS4-19,580.0,StL 10_Bed set above Monkey Beds,ZFT,22.39,11.9
KS4,KS4-20,580.0,StL 10_Bed set above Monkey Beds,ZFT,7.9,6.7
LV13,LV13-1,612.0,StL 13_Ferruginous Beds,ZFT,17.48,7.9
LV13,LV13-2,612.0,StL 13_Ferruginous Beds,ZFT,16.23,8.5
LV13,LV13-3,612.0,StL 13_Ferruginous Beds,ZFT,22.06,14.6
LV13,LV13-4,612.0,StL 13_Ferruginous Beds,ZFT,13.53,5.7
LV13,LV13-5,612.0,StL 13_Ferruginous Beds,ZFT,16.71,6.8
LV13,LV13-6,612.0,StL 13_Ferruginous Beds,ZFT,13,6.8
LV13,LV13-7,612.0,StL 13_Ferruginous Beds,ZFT,16.04,5.5
LV13,LV13-8,612.0,StL 13_Ferruginous Beds,ZFT,14.71,9.0
LV13,LV13-9,612.0,StL 13_Ferruginous Beds,ZFT,10.11,6.3
LV13,LV13-10,612.0,StL 13_Ferruginous Beds,ZFT,20.86,16.4
LV13,LV13-11,612.0,StL 13_Ferruginous Beds,ZFT,22.94,11.0
LV13,LV13-12,612.0,StL 13_Ferruginous Beds,ZFT,13.48,9.4
LV13,LV13-13,612.0,StL 13_Ferruginous Beds,ZFT,79.77,36.5
LV13,LV13-14,612.0,StL 13_Ferruginous Beds,ZFT,96.52,47.6
LV13,LV13-15,612.0,StL 13_Ferruginous Beds,ZFT,14.13,5.9
LV13,LV13-16,612.0,StL 13_Ferruginous Beds,ZFT,17.81,8.7
LV13,LV13-17,612.0,StL 13_Ferruginous Beds,ZFT,10.71,10.2
2,002-1,741.2,StL 17_El Cardón Red Beds,ZFT,14.1,1.8
2,002-2,741.2,StL 17_El Cardón Red Beds,ZFT,12.9,2
3,003-1,725.2,StL 17_El Cardón Red Beds,ZFT,12.5,1.2
3,003-2,725.2,StL 17_El Cardón Red Beds,ZFT,12.9,1.8
4,004-1,744.9,StL 17_El Cardón Red Beds,ZFT,14.9,1.2
4,004-2,744.9,StL 17_El Cardón Red Beds,ZFT,13,1.6
JG-R89-2,JG-R89-2,530.0,StL 8_Cerbatana Conglomerate Beds,Ar-Ar,12.5,0.2
JG-R90-1,JG-R90-1,329.0,StL 5_Bed set between Chunchullo and Tatacoa,Ar-Ar,13.3,0.8
JG-R90-3,JG-R90-3,242.0,StL 3_Bed set between Cerro Gordo and Chunchullo,Ar-Ar,13.78,0.16
JG-R89-1,JG-R89-1,205.0,StL 3_Bed set between Cerro Gordo and Chunchullo,Ar-Ar,13.7,0.2
JG-R89-3,JG-R89-3,249.0,StL 4_Chunhullo Sandstone Beds,Ar-Ar,13.77,0.1
JG-R88-2,JG-R88-2,765.0,StL 18_San Francisco Sandstone Beds,Ar-Ar,12.2,0.214
JG-R88-4,JG-R88-4,1127.0,Neiva Fm,Ar-Ar,10.13,0.368
root,root,0,root,fixed_age,16,0
unconformity,unconformity,1126,unconformity,fixed_age,10.5,0
